Process_ID,Interval,Layer,Sv_mean,NASC,Sv_max,Height_mean,Depth_mean,Date_M,Time_M,Lat_S,Lon_S,Lat_E,Lon_E,Lat_M,Lon_M,ABC
699,33,1,-98.159044,1.655787,-86.188415,251.43,125.715,20010301, 20:43:50.0000,-62.269782,-58.29184667,-62.27099863,-58.29506325,-62.2703971,-58.29342681,3.84161E-08
699,34,1,-96.700769,2.316499,-86.245298,251.43,125.715,20010301, 20:44:30.0000,-62.27163041,-58.29670935,-62.27226449,-58.29837609,-62.27163041,-58.29670935,5.37453E-08
699,35,1,-74.493843,385.056685,-54.910368,251.43,125.715,20010301, 20:45:10.0000,-62.27288197,-58.30004658,-62.27353266,-58.30171498,-62.27288197,-58.30004658,8.93373E-06
699,36,1,-80.87269,88.642078,-61.747516,251.43,125.715,20010301, 20:45:50.0000,-62.27416377,-58.30337609,-62.27479863,-58.30507991,-62.27416377,-58.30337609,2.05659E-06
699,37,1,-95.514508,3.044094,-83.089197,251.43,125.715,20010301, 20:46:30.0000,-62.27544933,-58.30676498,-62.27609933,-58.30843167,-62.27544933,-58.30676498,7.06263E-08
699,38,1,-80.293956,101.277593,-59.701881,251.43,125.715,20010301, 20:47:30.0000,-62.27674863,-58.31011325,-62.2780471,-58.31349275,-62.27739933,-58.31179832,2.34975E-06
699,39,1,-79.675038,116.78986,-59.983231,251.43,125.715,20010301, 20:48:10.0000,-62.27869741,-58.31520955,-62.27933266,-58.31691499,-62.27869741,-58.31520955,2.70965E-06
699,40,1,-97.226951,2.052172,-84.270886,251.43,125.715,20010301, 20:48:50.0000,-62.27993283,-58.31863149,-62.28056408,-58.32032686,-62.27993283,-58.31863149,4.76126E-08
699,41,1,-83.480607,48.623729,-66.958408,251.43,125.715,20010301, 20:49:30.0000,-62.28118283,-58.32203167,-62.28181407,-58.32372683,-62.28118283,-58.32203167,1.12812E-06
699,42,1,-71.565711,755.67989,-53.098034,251.43,125.715,20010301, 20:50:10.0000,-62.28244933,-58.32544833,-62.28308267,-58.32713167,-62.28244933,-58.32544833,1.75326E-05
699,43,1,-95.425357,3.107229,-81.102033,251.43,125.715,20010301, 20:51:10.0000,-62.28373073,-58.32882618,-62.28503266,-58.33223166,-62.28439897,-58.33053077,7.20911E-08
699,44,1,-94.595314,3.761642,-83.934793,251.43,125.715,20010301, 20:51:50.0000,-62.28566408,-58.33392686,-62.28629897,-58.3356141,-62.28566408,-58.33392686,8.72742E-08
699,45,1,-95.85635,2.813675,-85.49635,251.43,125.715,20010301, 20:52:30.0000,-62.28693267,-58.337315,-62.28754805,-58.33896016,-62.28693267,-58.337315,6.52803E-08
699,46,1,-94.29139,4.034316,-81.945755,251.43,125.715,20010301, 20:53:10.0000,-62.2881814,-58.34064356,-62.288816,-58.34233166,-62.2881814,-58.34064356,9.36005E-08
699,47,1,-83.171666,52.20863,-62.545717,251.43,125.715,20010301, 20:54:10.0000,-62.28944742,-58.34402689,-62.29069897,-58.34743076,-62.29006564,-58.34574718,1.2113E-06
699,48,1,-90.835469,8.940504,-77.052819,251.43,125.715,20010301, 20:54:50.0000,-62.29133074,-58.34912686,-62.29194897,-58.3508141,-62.29133074,-58.34912686,2.07429E-07
699,49,1,-92.552381,6.021031,-78.892998,251.43,125.715,20010301, 20:55:30.0000,-62.29256641,-58.35249916,-62.29319933,-58.35414833,-62.29256641,-58.35249916,1.39694E-07
699,50,1,-69.543001,1203.950989,-50.903338,251.43,125.715,20010301, 20:56:10.0000,-62.29384897,-58.35584744,-62.294466,-58.35754832,-62.29384897,-58.35584744,2.7933E-05
699,51,1,-93.634473,4.69312,-79.680917,251.43,125.715,20010301, 20:56:50.0000,-62.29508266,-58.35924832,-62.29569933,-58.36096483,-62.29508266,-58.35924832,1.08885E-07
