Process_ID,Interval,Layer,Sv_mean,NASC,Sv_max,Height_mean,Depth_mean,Date_M,Time_M,Lat_S,Lon_S,Lat_E,Lon_E,Lat_M,Lon_M,ABC
676,1,1,-81.234395,81.558541,-73.435653,251.43,125.715,20030301, 01:10:30.0000,-62.41976699,-60.71654951,-62.41811707,-60.71869943,-62.41893166,-60.71760201,1.89225E-06
676,2,1,-85.034672,33.997087,-79.693105,251.43,125.715,20030301, 01:11:10.0000,-62.41728374,-60.71978285,-62.41645041,-60.72086618,-62.41728374,-60.71978285,7.88769E-07
676,3,1,-93.904356,4.410352,-86.26796,251.43,125.715,20030301, 01:11:50.0000,-62.41561458,-60.7219525,-62.41476464,-60.72300243,-62.41561458,-60.7219525,1.02325E-07
676,4,1,-90.922908,8.7623,-82.585825,251.43,125.715,20030301, 01:12:50.0000,-62.41393171,-60.72410228,-62.41228374,-60.72629951,-62.41311464,-60.7252195,2.03295E-07
676,5,1,-93.674447,4.65012,-84.741197,251.43,125.715,20030301, 01:13:30.0000,-62.4114504,-60.72731626,-62.41054757,-60.72810162,-62.4114504,-60.72731626,1.07888E-07
676,6,1,-100.077979,1.064415,-91.400059,251.43,125.715,20030301, 01:14:10.0000,-62.40963374,-60.72869967,-62.40871715,-60.72936634,-62.40963374,-60.72869967,2.46956E-08
676,7,1,-106.716259,0.230825,-93.793497,251.43,125.715,20030301, 01:15:10.0000,-62.40781707,-60.72998309,-62.40596458,-60.73126833,-62.40688167,-60.73060133,5.35539E-09
676,8,1,-106.811873,0.225799,-92.674096,251.43,125.715,20030301, 01:15:50.0000,-62.40506472,-60.73191797,-62.40413131,-60.73255162,-62.40506472,-60.73191797,5.23878E-09
676,9,1,-111.063593,0.08483,-98.041457,251.43,125.715,20030301, 01:16:30.0000,-62.40323132,-60.73323434,-62.40233033,-60.73386867,-62.40323132,-60.73323434,1.96815E-09
676,10,1,-98.971189,1.373378,-89.00147,251.43,125.715,20030301, 01:17:30.0000,-62.40141418,-60.73433458,-62.3995813,-60.73475041,-62.40048083,-60.73456717,3.18639E-08
676,11,1,-97.013998,2.155307,-87.525863,251.43,125.715,20030301, 01:18:10.0000,-62.39866458,-60.7349175,-62.39776465,-60.735067,-62.39866458,-60.7349175,5.00054E-08
676,12,1,-95.937516,2.761578,-84.857999,251.43,125.715,20030301, 01:19:10.0000,-62.3968313,-60.73525041,-62.39503231,-60.73543316,-62.39593091,-60.73540049,6.40716E-08
676,13,1,-98.75463,1.443597,-90.220115,251.43,125.715,20030301, 01:19:50.0000,-62.3941466,-60.73519887,-62.39326632,-60.73476641,-62.3941466,-60.73519887,3.3493E-08
676,14,1,-92.860642,5.608475,-80.861408,251.43,125.715,20030301, 01:20:50.0000,-62.39243291,-60.73429974,-62.39076383,-60.7331305,-62.39158089,-60.7338152,1.30123E-07
676,15,1,-96.310359,2.534388,-89.221516,251.43,125.715,20030301, 01:21:30.0000,-62.38999799,-60.73224698,-62.3892644,-60.73129717,-62.38999799,-60.73224698,5.88005E-08
676,16,1,-93.339734,5.02268,-84.744432,251.43,125.715,20030301, 01:22:30.0000,-62.38851632,-60.73036615,-62.38703291,-60.72836615,-62.38776423,-60.72938041,1.16532E-07
676,17,1,-91.678608,7.362887,-85.014886,251.43,125.715,20030301, 01:23:10.0000,-62.38628299,-60.72734949,-62.38554966,-60.72634949,-62.38628299,-60.72734949,1.70827E-07
676,18,1,-93.496024,4.845142,-82.975292,251.43,125.715,20030301, 01:24:10.0000,-62.38481383,-60.7253466,-62.38333299,-60.72334949,-62.38408291,-60.72434949,1.12413E-07
676,19,1,-99.174543,1.310553,-82.607908,251.43,125.715,20030301, 01:25:10.0000,-62.38261375,-60.72236258,-62.38114767,-60.7203965,-62.38186632,-60.72138282,3.04063E-08
676,20,1,-107.692566,0.184354,-93.143929,251.43,125.715,20030301, 01:25:50.0000,-62.38043089,-60.71943041,-62.37968291,-60.71844949,-62.38043089,-60.71943041,4.27721E-09
676,21,1,-117.189702,0.020698,-103.588244,251.43,125.715,20030301, 01:26:50.0000,-62.37891632,-60.71746615,-62.37741624,-60.71548282,-62.3781805,-60.71647937,4.8023E-10
676,22,1,-101.506047,0.766133,-86.964861,251.43,125.715,20030301, 01:27:30.0000,-62.37664805,-60.71448041,-62.37589717,-60.71347994,-62.37664805,-60.71448041,1.77751E-08
676,23,1,-109.205347,0.130129,-95.854679,251.43,125.715,20030301, 01:28:30.0000,-62.37513299,-60.71248282,-62.37363138,-60.71053041,-62.37438082,-60.71149698,3.01913E-09
676,24,1,-88.976291,13.717654,-71.457144,251.43,125.715,20030301, 01:29:10.0000,-62.37289756,-60.70953041,-62.37213138,-60.70853041,-62.37289756,-60.70953041,3.18264E-07
676,25,1,-101.396697,0.785668,-83.810584,251.43,125.715,20030301, 01:30:10.0000,-62.37139957,-60.70753282,-62.36989957,-60.70553282,-62.37064805,-60.70653041,1.82284E-08
676,26,1,-101.459244,0.774434,-92.655416,251.43,125.715,20030301, 01:30:50.0000,-62.36911632,-60.70454949,-62.36836624,-60.70358282,-62.36911632,-60.70454949,1.79677E-08
676,27,1,-100.2687,1.018683,-88.995773,251.43,125.715,20030301, 01:31:50.0000,-62.36759966,-60.70261615,-62.36608291,-60.70064949,-62.36684957,-60.70163282,2.36345E-08
676,28,1,-100.402096,0.987869,-91.244195,251.43,125.715,20030301, 01:32:30.0000,-62.36529966,-60.69966615,-62.36454966,-60.69869949,-62.36529966,-60.69966615,2.29196E-08
676,29,1,-101.262539,0.810317,-90.162435,251.43,125.715,20030301, 01:33:30.0000,-62.36379966,-60.69769949,-62.36228137,-60.69569706,-62.36304915,-60.69668231,1.88002E-08
676,30,1,-100.758927,0.909947,-90.737301,251.43,125.715,20030301, 01:34:10.0000,-62.36151422,-60.69469706,-62.36074915,-60.69369898,-62.36151422,-60.69469706,2.11118E-08
676,31,1,-99.783054,1.139209,-85.400881,251.43,125.715,20030301, 01:35:10.0000,-62.35998248,-60.69269898,-62.35844804,-60.69074706,-62.35919932,-60.69171565,2.64309E-08
676,32,1,-96.475473,2.439842,-84.018811,251.43,125.715,20030301, 01:36:10.0000,-62.35769804,-60.68974706,-62.35621422,-60.68779706,-62.35694932,-60.68878231,5.6607E-08
