Process_ID,Interval,Layer,Sv_mean,NASC,Sv_max,Height_mean,Depth_mean,Date_M,Time_M,Lat_S,Lon_S,Lat_E,Lon_E,Lat_M,Lon_M,ABC
689,1,1,-90.915573,8.727192,-79.810355,250,125,20040211, 03:33:30.0000,-62.99719483,-61.40637933,-62.99640988,-61.40368953,-62.99681067,-61.40504267,2.0248E-07
689,2,1,-93.925321,4.364151,-83.006979,250,125,20040211, 03:34:30.0000,-62.99602762,-61.40236048,-62.99523267,-61.39965933,-62.99563219,-61.40100807,1.01253E-07
689,3,1,-96.656794,2.326765,-86.280986,250,125,20040211, 03:35:30.0000,-62.99484328,-61.39830647,-62.99406553,-61.39562474,-62.9944615,-61.39696842,5.39835E-08
689,4,1,-77.086193,210.7718,-58.341136,250,125,20040211, 03:36:30.0000,-62.99366683,-61.39426715,-62.99286009,-61.39149034,-62.99325058,-61.39287933,4.89013E-06
689,5,1,-70.772728,901.90131,-54.286681,250,125,20040211, 03:37:30.0000,-62.99244808,-61.390106,-62.99165983,-61.38734425,-62.99206009,-61.38872872,2.09251E-05
689,6,1,-77.118148,209.226661,-63.663647,250,125,20040211, 03:38:30.0000,-62.9912765,-61.38598933,-62.99048142,-61.38328933,-62.99087789,-61.38464488,4.85428E-06
689,7,1,-92.358139,6.260629,-81.021285,250,125,20040211, 03:39:30.0000,-62.99011122,-61.38194488,-62.98936067,-61.379226,-62.98972762,-61.38057714,1.45253E-07
689,8,1,-90.114398,10.495232,-78.122442,250,125,20040211, 03:40:30.0000,-62.98897675,-61.37789034,-62.98819483,-61.37526267,-62.98858179,-61.37655701,2.43501E-07
689,9,1,-87.336074,19.898689,-75.726625,250,125,20040211, 03:41:30.0000,-62.98780995,-61.3739398,-62.98703308,-61.37132709,-62.98742761,-61.37264376,4.61671E-07
689,10,1,-81.961593,68.591848,-63.771526,250,125,20040211, 03:42:30.0000,-62.98664808,-61.36996775,-62.98587733,-61.36730933,-62.98626122,-61.36866154,1.5914E-06
689,11,1,-92.794374,5.66232,-83.418616,250,125,20040211, 03:43:30.0000,-62.985494,-61.365976,-62.98472789,-61.36326154,-62.98511641,-61.36462709,1.31372E-07
689,12,1,-91.83329,7.064848,-78.827769,250,125,20040211, 03:44:30.0000,-62.98434974,-61.36187709,-62.98357817,-61.35916267,-62.98396094,-61.36052709,1.63912E-07
689,13,1,-93.563589,4.743216,-82.702955,250,125,20040211, 03:45:30.0000,-62.98317762,-61.35779381,-62.98238299,-61.35504354,-62.9827765,-61.35641092,1.10048E-07
689,14,1,-96.171557,2.601813,-86.907882,250,125,20040211, 03:46:30.0000,-62.981978,-61.35367867,-62.98119467,-61.350973,-62.98159444,-61.35231111,6.03649E-08
689,15,1,-92.277129,6.378505,-77.276013,250,125,20040211, 03:47:30.0000,-62.980794,-61.34964267,-62.97969422,-61.34553231,-62.98041067,-61.34830933,1.47988E-07
689,16,1,-93.551508,4.75643,-80.544884,250,125,20040211, 03:48:50.0000,-62.97934369,-61.34416327,-62.97864467,-61.341412,-62.97901111,-61.34277778,1.10354E-07
689,17,1,-95.977474,2.720723,-86.580421,250,125,20040211, 03:49:50.0000,-62.97828299,-61.34004354,-62.977528,-61.33732867,-62.97791077,-61.33870974,6.31237E-08
689,18,1,-94.446251,3.870854,-80.516072,250,125,20040211, 03:50:50.0000,-62.97716575,-61.33595867,-62.97641079,-61.33320984,-62.97677717,-61.33457533,8.9808E-08
