Process_ID,Interval,Layer,Sv_mean,NASC,Sv_max,Height_mean,Depth_mean,Date_M,Time_M,Lat_S,Lon_S,Lat_E,Lon_E,Lat_M,Lon_M,ABC
685,1,1,-90.683099,9.20708,-76.726292,250,125,20040210, 18:42:10.0000,-62.2401648,-60.93325935,-62.23920538,-60.93640051,-62.23968886,-60.93485008,2.13614E-07
685,2,1,-91.316391,7.957795,-81.688338,250,125,20040210, 18:42:50.0000,-62.23872205,-60.93795983,-62.23823872,-60.93948385,-62.23872205,-60.93795983,1.84629E-07
685,3,1,-79.213521,129.145626,-59.120596,250,125,20040210, 18:43:50.0000,-62.2377393,-60.94104123,-62.23673872,-60.94415051,-62.23723872,-60.94260051,2.99632E-06
685,4,1,-77.93063,173.527712,-60.407979,250,125,20040210, 18:44:50.0000,-62.23625538,-60.94566718,-62.23528886,-60.94865008,-62.23577205,-60.94716718,4.02603E-06
685,5,1,-93.931699,4.357746,-82.968206,250,125,20040210, 18:45:30.0000,-62.23480553,-60.95012415,-62.2343222,-60.95160008,-62.23480553,-60.95012415,1.01104E-07
685,6,1,-92.952584,5.459758,-82.296432,250,125,20040210, 18:46:30.0000,-62.23383872,-60.95311718,-62.23287205,-60.95608385,-62.23335538,-60.95463385,1.26672E-07
685,7,1,-79.834498,111.939165,-61.836574,250,125,20040210, 18:47:30.0000,-62.23238857,-60.95755095,-62.23142191,-60.96045095,-62.23190524,-60.95900095,2.59711E-06
685,8,1,-87.95572,17.25281,-73.799646,250,125,20040210, 18:48:10.0000,-62.23093127,-60.96193428,-62.23045542,-60.96344304,-62.23093127,-60.96193428,4.00284E-07
685,9,1,-91.285867,8.013923,-76.140982,250,125,20040210, 18:49:10.0000,-62.22995542,-60.9650004,-62.22900524,-60.96796761,-62.22947191,-60.96648428,1.85932E-07
685,10,1,-94.317997,3.986871,-83.244431,250,125,20040210, 18:49:50.0000,-62.22849612,-60.96948374,-62.22798857,-60.97095095,-62.22849612,-60.96948374,9.24997E-08
685,11,1,-89.007502,13.541964,-69.851446,250,125,20040210, 18:50:50.0000,-62.22747191,-60.97243428,-62.22647195,-60.97551748,-62.22697125,-60.97396958,3.14188E-07
685,12,1,-94.505162,3.818701,-81.947587,250,125,20040210, 18:51:50.0000,-62.22597195,-60.97706748,-62.22493862,-60.98008415,-62.22543846,-60.97858462,8.8598E-08
685,13,1,-61.574471,7498.678047,-45.182177,250,125,20040210, 18:52:30.0000,-62.22443862,-60.9816435,-62.22393862,-60.9832435,-62.22443862,-60.9816435,0.000173977
685,14,1,-86.535263,23.927951,-67.64603,250,125,20040210, 18:53:30.0000,-62.22348846,-60.98491068,-62.2227475,-60.98811958,-62.2231057,-60.98652544,5.55154E-07
685,15,1,-92.591266,5.933421,-80.920821,250,125,20040210, 18:54:10.0000,-62.22244886,-60.98977239,-62.22224125,-60.99147083,-62.22244886,-60.98977239,1.37662E-07
685,16,1,-92.135159,6.590463,-79.587663,250,125,20040210, 18:55:10.0000,-62.22210792,-60.99321292,-62.22210927,-60.99674268,-62.22206667,-60.9949875,1.52906E-07
685,17,1,-92.936269,5.480308,-81.685415,250,125,20040210, 18:56:10.0000,-62.22224292,-60.99849583,-62.22271786,-61.00192262,-62.2224515,-61.00022417,1.27149E-07
685,18,1,-94.098718,4.19334,-81.38846,250,125,20040210, 18:56:50.0000,-62.22305958,-61.00362083,-62.2234675,-61.00525417,-62.22305958,-61.00362083,9.729E-08
