Process_ID,Interval,Layer,Sv_mean,NASC,Sv_max,Height_mean,Depth_mean,Date_M,Time_M,Lat_S,Lon_S,Lat_E,Lon_E,Lat_M,Lon_M,ABC
683,53,1,-94.705751,3.667194,-81.919587,251.43,125.715,20030330, 15:11:30.0000,-62.59125859,-59.64557148,-62.590206,-59.64189067,-62.59065859,-59.64380696,8.50829E-08
683,54,1,-95.68546,2.926597,-84.145234,251.43,125.715,20030330, 15:12:10.0000,-62.58982096,-59.63994029,-62.589454,-59.63795733,-62.58982096,-59.63994029,6.79002E-08
683,55,1,-93.39238,4.962162,-79.547796,251.43,125.715,20030330, 15:12:50.0000,-62.58909061,-59.63597913,-62.58872067,-59.633976,-62.58909061,-59.63597913,1.15128E-07
683,56,1,-96.663021,2.336721,-82.924088,251.43,125.715,20030330, 15:13:50.0000,-62.58835402,-59.63202412,-62.58760483,-59.62814324,-62.58797081,-59.63007488,5.42144E-08
683,57,1,-95.352381,3.159882,-82.101333,251.43,125.715,20030330, 15:14:30.0000,-62.58725427,-59.6261735,-62.58690485,-59.62416246,-62.58725427,-59.6261735,7.33127E-08
683,58,1,-93.601744,4.728621,-76.039845,251.43,125.715,20030330, 15:15:10.0000,-62.58653761,-59.62212564,-62.58617094,-59.62009444,-62.58653761,-59.62212564,1.09709E-07
683,59,1,-93.998954,4.315325,-79.621339,251.43,125.715,20030330, 15:15:50.0000,-62.58582391,-59.61809565,-62.58547094,-59.61605897,-62.58582391,-59.61809565,1.0012E-07
683,60,1,-92.527495,6.055632,-76.027393,251.43,125.715,20030330, 15:16:30.0000,-62.58508761,-59.61402564,-62.58469061,-59.61197913,-62.58508761,-59.61402564,1.40497E-07
683,61,1,-93.484254,4.858291,-73.843802,251.43,125.715,20030330, 15:17:30.0000,-62.58430427,-59.60991111,-62.58350732,-59.6059126,-62.58390641,-59.60790897,1.12718E-07
683,62,1,-96.60196,2.369807,-83.477429,251.43,125.715,20030330, 15:18:10.0000,-62.58313816,-59.60387899,-62.5827705,-59.60183967,-62.58313816,-59.60387899,5.49821E-08
