Process_ID,Interval,Layer,Sv_mean,NASC,Sv_max,Height_mean,Depth_mean,Date_M,Time_M,Lat_S,Lon_S,Lat_E,Lon_E,Lat_M,Lon_M,ABC
678,1,1,-88.605897,14.853957,-76.434769,250,125,20020115, 02:08:10.0000,-62.10770193,-59.51289489,-62.10853526,-59.51632628,-62.10810274,-59.51475684,3.44628E-07
678,2,1,-72.938144,547.794263,-54.447197,250,125,20020115, 02:09:50.0000,-62.10875178,-59.51714222,-62.10940137,-59.52115821,-62.10906859,-59.51904679,1.27094E-05
678,3,1,-79.748767,114.170813,-61.895477,250,125,20020115, 02:11:30.0000,-62.10956859,-59.52212628,-62.1103194,-59.5254735,-62.10990178,-59.52392377,2.64889E-06
678,4,1,-88.350187,15.75481,-73.807172,250,125,20020115, 02:13:10.0000,-62.11053512,-59.5263256,-62.11141859,-59.52962436,-62.11100137,-59.52809017,3.65529E-07
678,5,1,-74.901064,348.598433,-56.25282,250,125,20020115, 02:14:50.0000,-62.11160175,-59.53034208,-62.11226867,-59.53374333,-62.11195,-59.53197663,8.08786E-06
678,6,1,-92.560854,5.975117,-81.839153,250,125,20020115, 02:16:30.0000,-62.11245207,-59.53466036,-62.11328746,-59.53807698,-62.11283512,-59.53635893,1.38629E-07
678,7,1,-82.975153,54.314595,-66.809748,250,125,20020115, 02:17:50.0000,-62.11351852,-59.53896111,-62.11423533,-59.54166,-62.11375358,-59.53984407,1.26016E-06
678,8,1,-79.094651,132.729275,-61.112624,250,125,20020115, 02:19:30.0000,-62.1144537,-59.54247593,-62.1152186,-59.54611159,-62.11486852,-59.54414444,3.07946E-06
678,9,1,-86.610002,23.519695,-74.320767,250,125,20020115, 02:21:10.0000,-62.11536852,-59.54707778,-62.11623734,-59.55056002,-62.11576812,-59.54892538,5.45682E-07
678,10,1,-85.806273,28.301179,-70.147312,250,125,20020115, 02:22:50.0000,-62.11650145,-59.55127248,-62.11741812,-59.5542906,-62.11701846,-59.55274228,6.56618E-07
678,11,1,-71.984545,682.303075,-53.579991,250,125,20020115, 02:24:30.0000,-62.11760358,-59.55509228,-62.11840291,-59.55902538,-62.11800179,-59.5570274,1.58302E-05
678,12,1,-88.955169,13.706133,-74.957985,250,125,20020115, 02:25:50.0000,-62.11863704,-59.56002778,-62.11943706,-59.56279264,-62.11888534,-59.56094535,3.17997E-07
678,13,1,-82.434222,61.519053,-65.92482,250,125,20020115, 02:27:10.0000,-62.11971867,-59.56374535,-62.12040193,-59.566843,-62.11995291,-59.56477538,1.42731E-06
678,14,1,-90.028901,10.703892,-75.867579,250,125,20020115, 02:28:50.0000,-62.12061812,-59.56777538,-62.12161853,-59.57149078,-62.12112081,-59.56967703,2.48342E-07
678,15,1,-93.573251,4.732675,-81.656707,250,125,20020115, 02:30:10.0000,-62.12186957,-59.57237393,-62.12262067,-59.57526202,-62.12211957,-59.57332538,1.09803E-07
678,16,1,-87.877078,17.568069,-71.6011,250,125,20020115, 02:31:50.0000,-62.12285179,-59.57626073,-62.12370358,-59.57982561,-62.12326812,-59.5780906,4.07598E-07
678,17,1,-78.272036,160.408805,-63.618237,250,125,20020115, 02:33:10.0000,-62.12397053,-59.58072633,-62.12468748,-59.58347703,-62.12423512,-59.58160894,3.72166E-06
678,18,1,-80.066802,106.108854,-64.011247,250,125,20020115, 02:34:30.0000,-62.12490179,-59.5844774,-62.12556812,-59.58754205,-62.12510179,-59.58549407,2.46184E-06
678,19,1,-70.874122,881.08876,-51.750342,250,125,20020115, 02:36:10.0000,-62.12578519,-59.58852597,-62.12683487,-59.59237436,-62.12618479,-59.5899906,2.04422E-05
678,20,1,-74.653443,369.052007,-58.542473,250,125,20020115, 02:37:50.0000,-62.12703527,-59.59329495,-62.12763706,-59.59627597,-62.12721867,-59.59431402,8.5624E-06
