Process_ID,Interval,Layer,Sv_mean,NASC,Sv_max,Height_mean,Depth_mean,Date_M,Time_M,Lat_S,Lon_S,Lat_E,Lon_E,Lat_M,Lon_M,ABC
693,1,1,-80.581911,93.927554,-59.572021,249.167999,124.6768,20050210, 17:05:30.0000,999,999,-62.45593333,-60.74755776,-62.45631667,-60.74711264,2.17922E-06
693,2,1,-88.7967,14.168181,-74.272999,249.167999,124.6768,20050210, 17:15:10.0000,-62.4559,-60.7478084,-62.45516667,-60.74821259,-62.45557966,-60.74963333,3.28717E-07
693,3,1,-91.850792,7.013017,-78.574326,249.167999,124.6768,20050210, 17:19:50.0000,-62.45517926,-60.74792519,-62.45431304,-60.74467608,-62.45507944,-60.74633833,1.6271E-07
693,4,1,-66.74571,2272.025152,-51.368359,249.167999,124.6768,20050210, 17:22:10.0000,-62.45405898,-60.74437949,-62.45222117,-60.74487478,-62.45340898,-60.74425384,5.27134E-05
693,5,1,-79.645938,116.517273,-63.502929,249.167999,124.6768,20050210, 17:23:50.0000,-62.45175898,-60.74520384,-62.45023809,-60.74624127,-62.45128847,-60.74554102,2.70333E-06
693,6,1,-97.318759,1.991169,-87.305339,249.167999,124.6768,20050210, 17:25:10.0000,-62.44967117,-60.74662478,-62.44781844,-60.74768706,-62.44908523,-60.74704441,4.61973E-08
693,7,1,-96.767763,2.260517,-89.767577,249.167999,124.6768,20050210, 17:26:30.0000,-62.44715513,-60.74777051,-62.44586857,-60.74800738,-62.44650559,-60.74788703,5.24464E-08
693,8,1,-95.749977,2.857501,-82.786598,249.167999,124.6768,20050210, 17:27:30.0000,-62.44518523,-60.74821667,-62.44380037,-60.74850408,-62.44450111,-60.74835389,6.62971E-08
693,9,1,-97.607405,1.863132,-87.562547,249.167999,124.6768,20050210, 17:28:30.0000,-62.44310024,-60.74851667,-62.44096857,-60.74837964,-62.44239988,-60.7484458,4.32267E-08
693,10,1,-99.90549,1.097577,-90.581273,249.167999,124.6768,20050210, 17:29:30.0000,-62.44019569,-60.74832914,-62.43943428,-60.74825,-62.44019569,-60.74832914,2.5465E-08
693,11,1,-101.774856,0.713672,-90.509376,249.167999,124.6768,20050210, 17:30:30.0000,-62.4386519,-60.74824631,-62.43704821,-60.74825,-62.43784569,-60.74823753,1.6558E-08
693,12,1,-99.456529,1.217114,-88.076427,249.167999,124.6768,20050210, 17:31:30.0000,-62.43623154,-60.74828333,-62.43462946,-60.7484,-62.43543223,-60.74833689,2.82384E-08
693,13,1,-94.02823,4.247771,-81.720427,249.167999,124.6768,20050210, 17:32:30.0000,-62.43379724,-60.7484,-62.43214541,-60.74832908,-62.43296858,-60.74835,9.85529E-08
693,14,1,-97.689655,1.828179,-88.28158,249.167999,124.6768,20050210, 17:33:30.0000,-62.4313194,-60.74830348,-62.42971349,-60.74824603,-62.43051592,-60.74832985,4.24157E-08
693,15,1,-95.251015,3.205403,-86.957075,249.167999,124.6768,20050210, 17:34:10.0000,-62.42891779,-60.74817945,-62.42812946,-60.74811667,-62.42891779,-60.74817945,7.43688E-08
693,16,1,-65.920458,2747.503656,-50.493592,249.167999,124.6768,20050210, 17:35:10.0000,-62.42733259,-60.74808333,-62.42576345,-60.74805,-62.42654945,-60.74804656,6.3745E-05
693,17,1,-95.334083,3.144675,-84.179963,249.167999,124.6768,20050210, 17:36:10.0000,-62.42496612,-60.74808678,-62.42333409,-60.74806269,-62.42414945,-60.74813333,7.29599E-08
693,18,1,-96.301083,2.516957,-87.711017,249.167999,124.6768,20050210, 17:37:10.0000,-62.42258059,-60.7481,-62.42103279,-60.74828678,-62.42181742,-60.74818731,5.83961E-08
