Process_ID,Interval,Layer,Sv_mean,NASC,Sv_max,Height_mean,Depth_mean,Date_M,Time_M,Lat_S,Lon_S,Lat_E,Lon_E,Lat_M,Lon_M,ABC
686,1,1,-67.236641,2035.952946,-48.382991,250,125,20040306, 19:52:50.0000,-62.78533737,-62.00113333,-62.78437167,-62.00115,-62.78533737,-62.00113333,4.72363E-05
686,2,1,-83.530104,47.799286,-65.340653,250,125,20040306, 19:53:30.0000,-62.78338489,-62.00118333,-62.7823859,-62.00123333,-62.78338489,-62.00118333,1.10899E-06
686,3,1,-80.047448,106.582776,-60.605531,250,125,20040306, 19:54:10.0000,-62.7814039,-62.00121732,-62.78041616,-62.00118333,-62.7814039,-62.00121732,2.47284E-06
686,4,1,-77.271391,201.972714,-59.210606,250,125,20040306, 19:55:10.0000,-62.77945319,-62.00115,-62.77750333,-62.00106667,-62.77846821,-62.0011,4.68598E-06
686,5,1,-74.132703,416.065389,-58.257745,250,125,20040306, 19:55:50.0000,-62.77651567,-62.00101667,-62.77554917,-62.001,-62.77651567,-62.00101667,9.65317E-06
686,6,1,-71.055657,845.018442,-53.287952,250,125,20040306, 19:56:30.0000,-62.77458714,-62.00098333,-62.77361567,-62.00095,-62.77458714,-62.00098333,1.96053E-05
686,7,1,-85.380118,31.219077,-69.78923,250,125,20040306, 19:57:30.0000,-62.7726539,-62.00090065,-62.77070125,-62.00075025,-62.77167067,-62.00085,7.24316E-07
686,8,1,-83.443237,48.764993,-69.220686,250,125,20040306, 19:58:10.0000,-62.76972057,-62.00065,-62.76873733,-62.00056733,-62.76972057,-62.00065,1.1314E-06
686,9,1,-86.257507,25.508278,-73.211471,250,125,20040306, 19:58:50.0000,-62.767754,-62.00048333,-62.76676567,-62.00033317,-62.767754,-62.00048333,5.9182E-07
686,10,1,-77.761269,180.428437,-61.102769,250,125,20040306, 19:59:50.0000,-62.76578291,-62.00018325,-62.76386567,-61.99988333,-62.76483233,-61.99999983,4.18613E-06
686,11,1,-74.72035,363.410015,-56.907089,250,125,20040306, 20:00:30.0000,-62.76288283,-61.99984992,-62.76189917,-61.99976667,-62.76288283,-61.99984992,8.4315E-06
686,12,1,-78.780005,142.702407,-63.058412,250,125,20040306, 20:01:10.0000,-62.76093233,-61.99965,-62.759949,-61.99953317,-62.76093233,-61.99965,3.31085E-06
686,13,1,-71.009598,854.027821,-52.194594,250,125,20040306, 20:01:50.0000,-62.75896821,-61.99940026,-62.75797065,-61.99931733,-62.75896821,-61.99940026,1.98144E-05
686,14,1,-80.655319,92.661636,-64.176237,250,125,20040306, 20:02:50.0000,-62.75697017,-61.99921725,-62.7549701,-61.99906667,-62.75597017,-61.99913392,2.14985E-06
686,15,1,-86.259284,25.497844,-71.315803,250,125,20040306, 20:03:30.0000,-62.75394902,-61.99899984,-62.75296517,-61.99893308,-62.75394902,-61.99899984,5.91577E-07
686,16,1,-72.16812,654.063367,-56.761713,250,125,20040306, 20:04:10.0000,-62.75196517,-61.9989,-62.75095429,-61.99891667,-62.75196517,-61.9989,1.5175E-05
686,17,1,-72.333405,629.638661,-55.661629,250,125,20040306, 20:04:50.0000,-62.74993283,-61.99898342,-62.74893286,-61.99908341,-62.74993283,-61.99898342,1.46083E-05
686,18,1,-77.821397,177.947616,-62.092818,250,125,20040306, 20:05:50.0000,-62.74793762,-61.99919929,-62.7459495,-61.99933325,-62.746952,-61.99928333,4.12858E-06
686,19,1,-77.085703,210.795615,-58.08853,250,125,20040306, 20:06:30.0000,-62.74496569,-61.99931667,-62.74398431,-61.99931667,-62.74496569,-61.99931667,4.89069E-06
686,20,1,-78.424716,154.86748,-61.097909,250,125,20040306, 20:07:10.0000,-62.74303433,-61.9993,-62.74205429,-61.99934929,-62.74303433,-61.9993,3.59309E-06
686,21,1,-75.271605,320.089468,-57.02932,250,125,20040306, 20:07:50.0000,-62.74108504,-61.99939966,-62.74008286,-61.99946667,-62.74108504,-61.99939966,7.42642E-06
686,22,1,-88.178039,16.391848,-68.483878,250,125,20040306, 20:08:50.0000,-62.7391,-61.99953333,-62.737152,-61.99965,-62.73813538,-61.9996,3.80309E-07
686,23,1,-95.058685,3.361734,-80.326244,250,125,20040306, 20:09:30.0000,-62.73616867,-61.99971667,-62.73518283,-61.99975008,-62.73616867,-61.99971667,7.79959E-08
686,24,1,-81.271947,80.396493,-61.98268,250,125,20040306, 20:10:10.0000,-62.73418283,-61.99985008,-62.73319951,-61.99995,-62.73418283,-61.99985008,1.86529E-06
686,25,1,-80.805614,89.509769,-61.281429,250,125,20040306, 20:11:10.0000,-62.73221867,-62.000033,-62.73023783,-62.0002,-62.73121617,-62.00011667,2.07672E-06
686,26,1,-78.517521,151.593195,-59.823578,250,125,20040306, 20:11:50.0000,-62.7292545,-62.00028333,-62.7282545,-62.00038333,-62.7292545,-62.00028333,3.51713E-06
686,27,1,-86.309009,25.207567,-66.975755,250,125,20040306, 20:12:30.0000,-62.72725205,-62.00045,-62.72625205,-62.00051667,-62.72725205,-62.00045,5.84843E-07
