Region_ID,Region_name,Region_class,Process_ID,Sv_mean,Sv_max,Height_mean,Depth_mean,Ping_M,Dist_M,Date_S,Time_S,Date_E,Time_E,Date_M,Time_M,Lat_S,Lon_S,Lat_E,Lon_E,Lat_M,Lon_M,Program_version,EV_filename,Uncorrected_length,Uncorrected_thickness,Uncorrected_perimeter,Uncorrected_area,Standard_deviation,Corrected_length,Corrected_thickness,Corrected_perimeter,Corrected_area,Horizontal_roughness_coefficient,Vertical_roughness_coefficient,ABC,Area_Backscatter_Strength,Thickness_mean,Frequency,Center_of_mass,Inertia,Proportion_occupied,Equivalent_area,Aggregation_index
6441,"Region 6441","Krill Schools 120",708,-71.021519,-69.171080,1.996225,473.589258,31994,72925.845927,20231201, 04:54:32.0011,20231201, 04:54:50.0011,20231201, 04:54:38.0011,-63.12493273,-61.19776444,-63.12491795,-61.19763624,-63.12492819,-61.19772500,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",8.941205,2.177700,22.188272,17.903528,0.00000003653230,44.450210,1.427700,91.706281,58.351938,0.00000005443704,0.00000001953917,0.00000015778204,-68.0194242004,1.996225,120.000000,473.481979,0.263101,1.000000,6.632432,0.150774
6442,"Region 6442","Krill Schools 120",708,-67.099310,-62.659010,6.805312,23.911146,33309,75584.306780,20231201, 06:55:18.0011,20231201, 06:55:36.0011,20231201, 06:55:24.0011,-63.11904535,-61.14671506,-63.11903043,-61.14658572,-63.11904041,-61.14667229,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",42.245685,10.162600,80.654480,387.069138,0.00000015142449,40.210319,9.412600,75.083747,341.230995,0.00000011590919,0.00000004853796,0.00000132714106,-58.7708291513,6.805312,120.000000,22.725813,8.747538,0.986667,17.067967,0.058589
6443,"Region 6443","Krill Schools 120",708,-49.716016,-43.068281,5.500088,48.997636,33322,75648.151936,20231201, 06:57:42.0012,20231201, 06:58:54.0011,20231201, 06:58:18.0011,-63.11892874,-61.14570400,-63.11887012,-61.14519572,-63.11889903,-61.14544634,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",28.695458,12.703250,82.705845,158.234621,0.00001323141353,16.776194,11.953250,57.367317,87.046826,0.00002855719128,0.00000611604957,0.00005871757484,-42.3123188998,5.500088,120.000000,48.846009,4.138798,1.000000,28.280451,0.035360
6444,"Region 6444","Krill Schools 120",708,-59.443270,-53.581780,12.195120,20.643501,37127,82837.078827,20231201, 13:37:03.0011,20231201, 13:38:27.0011,20231201, 13:37:45.0011,-63.14857500,-61.02387833,-63.14872659,-61.02354724,-63.14862499,-61.02373531,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",26.801794,15.969800,84.076621,312.925256,0.00000102246048,23.401239,15.219800,75.775510,260.390461,0.00000132021284,0.00000039640932,0.00001386305975,-48.5814090483,12.195120,120.000000,19.305627,17.078067,1.000000,101.210359,0.009880
6445,"Region 6445","Krill Schools 120",708,-57.198487,-50.262287,8.555250,38.875245,37123,82829.592685,20231201, 13:37:03.0011,20231201, 13:37:39.0011,20231201, 13:37:21.0011,-63.14857500,-61.02387833,-63.14861029,-61.02376251,-63.14857643,-61.02383498,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",9.875374,10.888500,45.904786,82.953789,0.00000221604874,-9999.000000,10.138500,-9999.000000,-9999.000000,0.00000416993071,0.00000078529999,0.00001630737196,-47.8761602281,8.555250,120.000000,37.726490,4.823010,1.000000,25.555138,0.039131
6446,"Region 6446","Krill Schools 120",708,-67.384655,-65.204828,2.298683,43.012759,37149,82891.984588,20231201, 13:40:08.0011,20231201, 13:40:32.0011,20231201, 13:40:20.0012,-63.14897319,-61.02309078,-63.14903233,-61.02298132,-63.14900269,-61.02303619,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",9.670007,5.444250,43.469042,22.065353,0.00000007975483,2.981808,4.694250,28.592644,5.866674,0.00000004558769,0.00000001282854,0.00000041977217,-63.7698635372,2.298683,120.000000,43.137381,1.447979,1.000000,17.423140,0.057395
6447,"Region 6447","Krill Schools 120",708,-60.393112,-52.027261,7.386032,147.529068,37185,82930.024040,20231201, 13:41:11.0011,20231201, 13:43:27.0011,20231201, 13:42:08.0011,-63.14912618,-61.02280761,-63.14945684,-61.02219555,-63.14926436,-61.02255183,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",50.123512,11.251450,125.983181,364.352951,0.00000110600088,21.918355,10.501450,68.072867,148.706356,0.00000095280105,0.00000035327825,0.00000674683368,-51.7089999547,7.386032,120.000000,148.479422,4.920206,1.000000,119.893540,0.008341
6448,"Region 6448","Krill Schools 120",708,-69.524996,-67.633684,1.996225,146.411830,37213,82974.860343,20231201, 13:44:03.0011,20231201, 13:44:33.0011,20231201, 13:44:15.0011,-63.14954381,-61.02203457,-63.14961705,-61.02189900,-63.14957279,-61.02198092,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",12.808983,2.540650,30.424766,25.580336,0.00000005842993,12.808983,1.790650,28.924766,18.029020,0.00000006666164,0.00000004231075,0.00000022269472,-66.5229007457,1.996225,120.000000,146.504293,0.276377,1.000000,9.460671,0.105701
6449,"Region 6449","Krill Schools 120",708,-72.812923,-70.706934,3.847270,78.367525,38817,86387.519305,20231201, 16:24:27.0011,20231201, 16:24:51.0011,20231201, 16:24:39.0011,-63.17294694,-60.97840415,-63.17300306,-60.97826524,-63.17297341,-60.97833861,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",11.821685,6.170150,54.703535,46.119054,0.00000001909776,6.894350,5.420150,43.348865,23.627073,0.00000002156823,0.00000000651154,0.00000020130771,-66.9613960054,3.847270,120.000000,78.507921,3.357243,0.981132,17.012774,0.058779
6450,"Region 6450","Krill Schools 120",708,-74.060407,-73.181965,1.996225,678.650509,41018,91847.322052,20231201, 20:26:19.0011,20231201, 20:26:49.0011,20231201, 20:26:31.0011,-63.20290815,-60.89390926,-63.20296365,-60.89370833,-63.20293040,-60.89382868,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",13.886302,2.903600,33.912385,28.208248,0.00000000569984,13.886302,2.153600,32.412385,20.922056,0.00000000271869,0.00000000087449,0.00000007837342,-71.0583118367,1.996225,120.000000,678.647520,0.518501,1.000000,11.737457,0.085197
6451,"Region 6451","Krill Schools 120",708,-71.745306,-65.485630,5.595479,693.565406,41031,91877.760816,20231201, 20:27:19.0011,20231201, 20:28:25.0011,20231201, 20:27:49.0011,-63.20301760,-60.89351299,-63.20313816,-60.89307651,-63.20307292,-60.89331270,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",28.106575,9.073750,111.849398,156.442472,0.00000005819359,28.106575,8.323750,110.349398,143.511561,0.00000011104841,0.00000002409353,0.00000037437483,-64.2669336261,5.595479,120.000000,693.691082,3.550178,0.994595,38.316113,0.026099
6452,"Region 6452","Krill Schools 120",708,-71.647638,-66.910903,7.636764,692.852423,41063,91952.644913,20231201, 20:28:37.0011,20231201, 20:33:25.0011,20231201, 20:31:01.0011,-63.20316027,-60.89299649,-63.20368705,-60.89108934,-63.20342355,-60.89204331,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",114.861704,33.028450,517.733848,876.302006,0.00000003611118,47.184319,32.278450,380.879079,351.803961,0.00000002895356,0.00000000873017,0.00000052257133,-62.8185441896,7.636764,120.000000,692.449727,77.495323,0.979631,292.751825,0.003416
6453,"Region 6453","Krill Schools 120",708,-73.148056,-71.617536,4.627613,688.309767,41052,91926.870367,20231201, 20:29:37.0011,20231201, 20:30:19.0011,20231201, 20:29:55.0011,-63.20327146,-60.89259395,-63.20334743,-60.89231888,-63.20330287,-60.89248023,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",18.598071,8.347850,111.042128,87.017400,0.00000001285964,18.598071,7.597850,109.542128,79.199453,0.00000000522784,0.00000000163145,0.00000022415651,-66.4944865100,4.627613,120.000000,688.226234,5.743573,0.980392,34.605781,0.028897
6454,"Region 6454","Krill Schools 120",708,-73.485229,-72.484294,2.722125,660.133460,41060,91945.880638,20231201, 20:30:19.0011,20231201, 20:31:13.0011,20231201, 20:30:43.0011,-63.20334743,-60.89231888,-63.20344578,-60.89196282,-63.20339188,-60.89215797,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",23.383913,5.807200,88.743528,62.880127,0.00000001085299,23.383913,5.057200,87.243528,54.759157,0.00000000333404,0.00000000094424,0.00000012200712,-69.1361482703,2.722125,120.000000,660.099749,2.870101,0.973333,25.732579,0.038861
6455,"Region 6455","Krill Schools 120",708,-74.213605,-74.061345,1.451800,680.089661,41066,91959.772496,20231201, 20:31:07.0011,20231201, 20:31:31.0011,20231201, 20:31:19.0011,-63.20343459,-60.89200335,-63.20347917,-60.89184196,-63.20345692,-60.89192248,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",11.893832,2.177700,28.118812,17.255192,0.00000000227542,11.893832,1.427700,26.618812,11.312503,0.00000000062963,0.00000000024289,0.00000005502326,-72.5945371069,1.451800,120.000000,680.071351,0.334725,1.000000,7.234228,0.138232
6456,"Region 6456","Krill Schools 120",708,-73.872181,-72.304207,1.423881,697.668183,41072,91974.005296,20231201, 20:31:19.0011,20231201, 20:32:31.0011,20231201, 20:31:55.0011,-63.20345692,-60.89192248,-63.20358865,-60.89144558,-63.20352357,-60.89168122,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",30.497448,3.992450,70.413241,43.535436,0.00000000936859,30.497448,3.242450,68.913241,35.357105,0.00000000649836,0.00000000110027,0.00000005837885,-72.3374446846,1.423881,120.000000,697.516443,1.079076,1.000000,17.609044,0.056789
6457,"Region 6457","Krill Schools 120",708,-73.439194,-70.886934,3.064911,679.959763,41093,92023.168019,20231201, 20:33:37.0011,20231201, 20:34:25.0011,20231201, 20:34:01.0011,-63.20370926,-60.89100895,-63.20379822,-60.89068689,-63.20375376,-60.89084783,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",21.367743,6.170150,83.499067,65.536282,0.00000001611193,21.367743,5.420150,81.999067,57.570153,0.00000001086492,0.00000000426054,0.00000013883485,-68.5750151901,3.064911,120.000000,679.872336,2.625788,0.986842,24.522603,0.040779
6458,"Region 6458","Krill Schools 120",708,-72.646854,-70.280698,2.903600,694.807283,41097,92032.661933,20231201, 20:34:07.0011,20231201, 20:34:43.0011,20231201, 20:34:25.0011,-63.20376488,-60.89080759,-63.20382989,-60.89057221,-63.20379822,-60.89068689,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",16.253478,5.444250,58.396093,47.588290,0.00000002313195,16.253478,4.694250,56.896093,41.032526,0.00000001455231,0.00000000235066,0.00000015785248,-68.0174858675,2.903600,120.000000,694.932502,2.148832,0.964286,17.256691,0.057949
6459,"Region 6459","Krill Schools 120",708,-71.790910,-68.985938,3.448025,699.059529,41103,92046.539015,20231201, 20:34:37.0011,20231201, 20:35:31.0011,20231201, 20:35:01.0011,-63.20381879,-60.89061239,-63.20391886,-60.89025013,-63.20386319,-60.89045165,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",23.748181,8.347850,89.287599,81.859062,0.00000003118577,23.748181,7.597850,87.787599,74.504558,0.00000002840483,0.00000000950474,0.00000022828608,-66.4152056613,3.448025,120.000000,698.778089,5.650066,1.000000,28.273330,0.035369
6460,"Region 6460","Krill Schools 120",708,-74.246669,-73.643960,1.754258,514.621382,42341,94950.031777,20231201, 22:38:37.0011,20231201, 22:39:07.0011,20231201, 22:38:49.0011,-63.21743821,-60.84130517,-63.21749381,-60.84110388,-63.21746064,-60.84122398,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",14.243588,2.903600,43.734774,24.959009,0.00000000420509,14.243588,2.153600,42.234774,18.512096,0.00000000162087,0.00000000008208,0.00000006598217,-71.8057340140,1.754258,120.000000,514.541019,0.625297,1.000000,10.400040,0.096153
6461,"Region 6461","Krill Schools 120",708,-73.626908,-72.588254,2.066023,513.136094,42383,95048.327505,20231201, 22:42:25.0011,20231201, 22:43:37.0011,20231201, 22:43:01.0011,-63.21785610,-60.83979226,-63.21798782,-60.83931538,-63.21792105,-60.83955712,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",30.490093,3.629500,80.719755,63.170961,0.00000000817858,30.490093,2.879500,79.219755,50.117311,0.00000000510918,0.00000000094179,0.00000008962814,-70.4755560969,2.066023,120.000000,513.155748,0.640829,1.000000,25.948510,0.038538
6462,"Region 6462","Krill Schools 120",708,-73.669739,-73.387175,1.724012,509.893810,42392,95069.715606,20231201, 22:43:49.0011,20231201, 22:44:07.0011,20231201, 22:43:55.0011,-63.21800933,-60.83923752,-63.21804161,-60.83912067,-63.21802123,-60.83919443,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",9.254757,2.177700,22.715097,15.670947,0.00000000337184,9.254757,1.427700,21.215097,10.273872,0.00000000103973,0.00000000018675,0.00000007405707,-71.3043345812,1.724012,120.000000,509.919525,0.368823,1.000000,6.856030,0.145857
6463,"Region 6463","Krill Schools 120",708,-70.926334,-67.421992,1.633275,516.669407,42416,95125.962940,20231201, 22:46:01.0011,20231201, 22:46:43.0011,20231201, 22:46:19.0011,-63.21825116,-60.83836202,-63.21832727,-60.83808647,-63.21828470,-60.83824059,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",18.637889,2.177700,43.187689,30.485206,0.00000005910529,73.668279,1.427700,151.748467,78.997226,0.00000003806976,0.00000001807622,0.00000013195503,-68.7957405721,1.633275,120.000000,516.492229,0.252561,1.000000,8.594277,0.116357
6464,"Region 6464","Krill Schools 120",708,-52.272548,-50.500760,3.992450,16.090783,54041,114613.960815,20231202, 19:40:44.0011,20231202, 19:40:44.0011,20231202, 19:40:44.0011,-63.34617690,-60.66971287,-63.34617690,-60.66971287,-63.34617690,-60.66971287,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",9.106165,3.992450,23.337763,36.355907,0.00000289256093,5.440677,3.242450,14.506788,17.641124,-9.9e+37,0.00000140774189,0.00002365836262,-46.2601531584,3.992450,120.000000,15.885985,0.887955,1.000000,3.281614,0.304728
6465,"Region 6465","Krill Schools 120",708,-51.299879,-48.809365,4.355400,15.909308,54042,114623.066979,20231202, 19:40:50.0011,20231202, 19:40:50.0011,20231202, 19:40:50.0011,-63.34613005,-60.66956391,-63.34613005,-60.66956391,-63.34613005,-60.66956391,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",7.997352,4.355400,25.814316,34.831666,0.00000480703550,4.205445,3.605400,16.730503,15.162312,-9.9e+37,0.00000179040302,0.00003228792689,-44.9095983887,4.355400,120.000000,16.010325,0.756808,1.000000,3.143724,0.318094
6466,"Region 6466","Krill Schools 120",708,-48.064699,-45.115472,4.355400,15.909308,54044,114637.825004,20231202, 19:41:02.0011,20231202, 19:41:02.0011,20231202, 19:41:02.0011,-63.34605603,-60.66931955,-63.34605603,-60.66931955,-63.34605603,-60.66931955,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",8.112841,4.355400,23.584313,35.334667,0.00001100616726,4.002772,3.605400,13.864176,14.431594,-9.9e+37,0.00000625190484,0.00006800770669,-41.6744186989,4.355400,120.000000,16.123996,0.888287,1.000000,2.992514,0.334167
6467,"Region 6467","Krill Schools 120",708,-72.708413,-71.380131,1.607350,139.002045,56289,119358.639795,20231202, 23:48:07.0011,20231202, 23:48:43.0011,20231202, 23:48:25.0011,-63.37225911,-60.60759501,-63.37233590,-60.60753124,-63.37229837,-60.60756240,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",10.705521,2.540650,26.468032,17.242842,0.00000001296370,10.705521,1.790650,24.968032,12.152754,0.00000000552203,0.00000000213376,0.00000008615276,-70.6473080573,1.607350,120.000000,138.918952,0.437555,1.000000,10.648622,0.093909
6468,"Region 6468","Krill Schools 120",708,-62.221263,-60.953879,3.266550,20.446183,64470,128810.024717,20231203, 14:30:20.0011,20231203, 14:30:20.0011,20231203, 14:30:20.0011,-63.43192600,-60.54930946,-63.43192600,-60.54930946,-63.43192600,-60.54930946,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",15.186021,3.266550,22.800595,49.605897,0.00000026189538,12.223631,2.516550,15.375815,30.761379,-9.9e+37,0.00000012072692,0.00000195867773,-57.0803701364,3.266550,120.000000,20.433147,0.587914,1.000000,2.792943,0.358045
6469,"Region 6469","Krill Schools 120",708,-61.657823,-55.672919,4.491506,67.670011,67465,133718.873631,20231203, 20:00:57.0011,20231203, 20:02:27.0011,20231203, 20:01:39.0011,-63.42730513,-60.46469682,-63.42715188,-60.46417348,-63.42723274,-60.46444960,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",33.311813,7.621950,89.053092,149.742323,0.00000075108495,22.601489,6.871950,66.132444,91.600372,0.00000168073444,0.00000035826218,0.00000306626521,-55.1339028412,4.491506,120.000000,68.387981,1.905950,1.000000,32.601407,0.030674
6470,"Region 6470","Krill Schools 120",708,-68.981028,-63.131433,2.647400,233.474417,67566,133928.620256,20231203, 20:10:57.0011,20231203, 20:12:33.0011,20231203, 20:11:45.0011,-63.42628584,-60.46121602,-63.42612208,-60.46065678,-63.42620313,-60.46093357,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",35.218386,5.444250,82.192380,92.892953,0.00000013010793,-9999.000000,4.694250,-9999.000000,-9999.000000,0.00000039526008,0.00000008509754,0.00000033474709,-64.7528319179,2.647400,120.000000,233.577049,1.147876,1.000000,21.951273,0.045555
6471,"Region 6471","Krill Schools 120",708,-53.773770,-44.114434,7.077525,98.521795,68496,135959.213465,20231203, 22:01:49.0011,20231203, 22:03:31.0011,20231203, 22:02:37.0011,-63.41619425,-60.42745159,-63.41599082,-60.42694905,-63.41609893,-60.42721611,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",35.843192,10.525550,92.662715,253.642565,0.00000771258990,11.649102,9.775550,42.774535,76.560421,0.00002177501197,0.00000441898468,0.00002968277124,-45.2749555493,7.077525,120.000000,97.332755,1.003901,1.000000,29.137504,0.034320
6472,"Region 6472","Krill Schools 120",708,-68.479151,-65.804187,2.964092,79.273712,68495,135957.189577,20231203, 22:02:19.0011,20231203, 22:02:49.0011,20231203, 22:02:31.0011,-63.41613337,-60.42730119,-63.41607411,-60.42715481,-63.41611110,-60.42724617,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",11.890527,3.992450,31.823495,35.474775,0.00000008522089,11.890527,3.242450,30.323495,28.810676,0.00000014301422,0.00000004191846,0.00000042070386,-63.7602350545,2.964092,120.000000,79.006221,0.981689,1.000000,13.143007,0.076086
6473,"Region 6473","Krill Schools 120",708,-73.368198,-72.137891,1.762900,90.580933,68497,135961.240901,20231203, 22:02:25.0011,20231203, 22:03:01.0011,20231203, 22:02:43.0011,-63.41612321,-60.42727610,-63.41604966,-60.42709440,-63.41608674,-60.42718599,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",14.135544,3.266550,34.563621,24.997591,0.00000001017008,11.432164,2.516550,27.656861,15.575081,0.00000000646478,0.00000000157556,0.00000008117230,-70.9059213757,1.762900,120.000000,90.566955,0.659006,1.000000,11.782399,0.084872
6474,"Region 6474","Krill Schools 120",708,-54.881772,-50.008328,3.883565,69.346064,75034,147001.341132,20231204, 09:08:14.0011,20231204, 09:09:08.0011,20231204, 09:08:38.0011,-63.35023906,-60.26662755,-63.35016466,-60.26640759,-63.35020538,-60.26652797,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",15.353610,6.170150,43.002786,59.445027,0.00000329836684,16.311459,5.420150,43.418484,55.477057,0.00000746144531,0.00000118127260,0.00001261982545,-48.9894665187,3.883565,120.000000,68.794271,0.913866,1.000000,19.219438,0.052031
6475,"Region 6475","Krill Schools 120",708,-55.925739,-48.803234,17.966025,72.024189,77901,151350.049323,20231204, 13:59:24.0011,20231204, 13:59:54.0011,20231204, 13:59:36.0011,-63.32687957,-60.19764611,-63.32683745,-60.19752373,-63.32686221,-60.19759245,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",29.193285,19.962250,78.671666,555.794406,0.00000321064079,13.594748,19.212250,45.974592,249.098496,0.00000523863005,0.00000087786990,0.00004590691612,-43.3812188081,17.966025,120.000000,71.566915,11.668858,1.000000,41.887000,0.023874
6476,"Region 6476","Krill Schools 120",708,-70.338019,-67.597561,2.449913,104.415338,77950,151454.716125,20231204, 14:05:23.0011,20231204, 14:06:05.0011,20231204, 14:05:41.0011,-63.32643329,-60.19585932,-63.32638085,-60.19564335,-63.32641085,-60.19576690,"15.0.246.0","C:\Work\2023-24 AMLR03\amlr03_20231128.EV",13.765540,4.355400,36.498735,34.254470,0.00000004195959,13.765540,3.605400,34.998735,28.355849,0.00000002730877,0.00000000576959,0.00000022664631,-66.4465135369,2.449913,120.000000,104.816838,1.353824,1.000000,16.306854,0.061324
